id,text,author_id,created_at,public_metrics,reply_settings,entities,possibly_sensitive,edit_history_tweet_ids,source,lang,referenced_tweets,conversation_id,in_reply_to_user_id,attachments,predictions
274448075743969280,"http://t.co/TQLVfMTr Courtney, Blumenthal detail Superstorm Sandy's damage - http://t.co/0UzFvG4q: Newsday Courtney, Blumenthal detail...",634738200,2012-11-30T09:41:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 0, 'end': 20, 'url': 'http://t.co/TQLVfMTr', 'expanded_url': 'http://goo.gl/Wa2GK', 'display_url': 'goo.gl/Wa2GK', 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?v=BvpAuu548gg'}, {'start': 77, 'end': 97, 'url': 'http://t.co/0UzFvG4q', 'expanded_url': 'http://TheDay.com', 'display_url': 'TheDay.com'}], 'annotations': [{'start': 21, 'end': 28, 'probability': 0.5999, 'type': 'Other', 'normalized_text': 'Courtney'}, {'start': 60, 'end': 64, 'probability': 0.2754, 'type': 'Other', 'normalized_text': 'Sandy'}, {'start': 107, 'end': 114, 'probability': 0.4963, 'type': 'Other', 'normalized_text': 'Courtney'}]}",False,['274448075743969280'],dlvr.it,en,,274448075743969280,,,1
274448073873293313,"Courtney, Blumenthal detail Superstorm Sandy's damage - http://t.co/zqY8c08R: Newsday Courtney, Blumenthal detail... http://t.co/uM7rOWQq",634737909,2012-11-30T09:41:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 56, 'end': 76, 'url': 'http://t.co/zqY8c08R', 'expanded_url': 'http://TheDay.com', 'display_url': 'TheDay.com'}, {'start': 117, 'end': 137, 'url': 'http://t.co/uM7rOWQq', 'expanded_url': 'http://goo.gl/APSEP', 'display_url': 'goo.gl/APSEP'}], 'annotations': [{'start': 0, 'end': 7, 'probability': 0.5761, 'type': 'Other', 'normalized_text': 'Courtney'}, {'start': 39, 'end': 43, 'probability': 0.2791, 'type': 'Other', 'normalized_text': 'Sandy'}, {'start': 86, 'end': 93, 'probability': 0.4864, 'type': 'Other', 'normalized_text': 'Courtney'}]}",False,['274448073873293313'],dlvr.it,en,,274448073873293313,,,1
274448073386778625,"Courtney, Blumenthal detail Superstorm Sandy's damage - http://t.co/C6jOvDKf: Newsday Courtney, Blumenthal detail... http://t.co/yDOIiGjw",324859175,2012-11-30T09:41:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 56, 'end': 76, 'url': 'http://t.co/C6jOvDKf', 'expanded_url': 'http://TheDay.com', 'display_url': 'TheDay.com'}, {'start': 117, 'end': 137, 'url': 'http://t.co/yDOIiGjw', 'expanded_url': 'http://goo.gl/XIGDr', 'display_url': 'goo.gl/XIGDr', 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?v=0lRkDUVlr80'}], 'annotations': [{'start': 0, 'end': 7, 'probability': 0.5761, 'type': 'Other', 'normalized_text': 'Courtney'}, {'start': 39, 'end': 43, 'probability': 0.2791, 'type': 'Other', 'normalized_text': 'Sandy'}, {'start': 86, 'end': 93, 'probability': 0.4864, 'type': 'Other', 'normalized_text': 'Courtney'}]}",False,['274448073386778625'],dlvr.it,en,,274448073386778625,,,1
274448073269313536,"Courtney, Blumenthal detail Superstorm Sandy's damage - http://t.co/4WXSdPJi: Newsday Courtney, Blumenthal detail... http://t.co/HB70pkWp",634737198,2012-11-30T09:41:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 56, 'end': 76, 'url': 'http://t.co/4WXSdPJi', 'expanded_url': 'http://TheDay.com', 'display_url': 'TheDay.com'}, {'start': 117, 'end': 137, 'url': 'http://t.co/HB70pkWp', 'expanded_url': 'http://goo.gl/3K08R', 'display_url': 'goo.gl/3K08R'}], 'annotations': [{'start': 0, 'end': 7, 'probability': 0.5761, 'type': 'Other', 'normalized_text': 'Courtney'}, {'start': 39, 'end': 43, 'probability': 0.2791, 'type': 'Other', 'normalized_text': 'Sandy'}, {'start': 86, 'end': 93, 'probability': 0.4864, 'type': 'Other', 'normalized_text': 'Courtney'}]}",False,['274448073269313536'],dlvr.it,en,,274448073269313536,,,1
274448072552091648,"Courtney, Blumenthal detail Superstorm Sandy's damage - http://t.co/as1L83gS: Newsday Courtney, Blumenthal detail... http://t.co/xPrWUDGw",636752599,2012-11-30T09:41:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 56, 'end': 76, 'url': 'http://t.co/as1L83gS', 'expanded_url': 'http://TheDay.com', 'display_url': 'TheDay.com'}, {'start': 117, 'end': 137, 'url': 'http://t.co/xPrWUDGw', 'expanded_url': 'http://goo.gl/HCNQw', 'display_url': 'goo.gl/HCNQw'}], 'annotations': [{'start': 0, 'end': 7, 'probability': 0.5761, 'type': 'Other', 'normalized_text': 'Courtney'}, {'start': 39, 'end': 43, 'probability': 0.2791, 'type': 'Other', 'normalized_text': 'Sandy'}, {'start': 86, 'end': 93, 'probability': 0.4864, 'type': 'Other', 'normalized_text': 'Courtney'}]}",False,['274448072552091648'],dlvr.it,en,,274448072552091648,,,1
274448071784538115,"http://t.co/5shWjFGX Courtney, Blumenthal detail Superstorm Sandy's damage - http://t.co/PArs3Ylf: Newsday Courtney, Blumenthal detail...",480235136,2012-11-30T09:41:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 0, 'end': 20, 'url': 'http://t.co/5shWjFGX', 'expanded_url': 'http://goo.gl/mwG6t', 'display_url': 'goo.gl/mwG6t', 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?v=CC6UU9BwM3Y'}, {'start': 77, 'end': 97, 'url': 'http://t.co/PArs3Ylf', 'expanded_url': 'http://TheDay.com', 'display_url': 'TheDay.com'}], 'annotations': [{'start': 21, 'end': 28, 'probability': 0.5999, 'type': 'Other', 'normalized_text': 'Courtney'}, {'start': 60, 'end': 64, 'probability': 0.2754, 'type': 'Other', 'normalized_text': 'Sandy'}, {'start': 107, 'end': 114, 'probability': 0.4963, 'type': 'Other', 'normalized_text': 'Courtney'}]}",False,['274448071784538115'],dlvr.it,en,,274448071784538115,,,1
274448018814672896,"""@grist: Watch every hurricane that formed during the third-most-active season in history http://t.co/hnC8KAfM""//

Didn't we just live that?",621266923,2012-11-30T09:41:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 90, 'end': 110, 'url': 'http://t.co/hnC8KAfM', 'expanded_url': 'http://bit.ly/SwJF1r', 'display_url': 'bit.ly/SwJF1r'}], 'mentions': [{'start': 1, 'end': 7, 'username': 'grist', 'id': '7215512'}]}",False,['274448018814672896'],Twitter for Android,en,,274448018814672896,,,1
274448013701808130,Share how you have helped your family/neighborhood/city prepare for hurricanes and tropical storms. Use #ImAForce http://t.co/fYd6MUEj,597195790,2012-11-30T09:41:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 114, 'end': 134, 'url': 'http://t.co/fYd6MUEj', 'expanded_url': 'http://bit.ly/MXv2VF', 'display_url': 'bit.ly/MXv2VF'}], 'annotations': [{'start': 105, 'end': 112, 'probability': 0.6579, 'type': 'Other', 'normalized_text': 'ImAForce'}], 'hashtags': [{'start': 104, 'end': 113, 'tag': 'ImAForce'}]}",False,['274448013701808130'],SocialOomph,en,,274448013701808130,,,1
274447988556963841,"Screwed up dream a hurricane hit England. But we were ""smart"". We stood outside with a parachute on and survived. @howler1991 #random",252040841,2012-11-30T09:41:14.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 33, 'end': 39, 'probability': 0.9616, 'type': 'Place', 'normalized_text': 'England'}], 'mentions': [{'start': 114, 'end': 125, 'username': 'howler1991', 'id': '87172798'}], 'hashtags': [{'start': 126, 'end': 133, 'tag': 'random'}]}",False,['274447988556963841'],Twitter for iPhone,en,,274447988556963841,,,1
274447940507025408,What's global warming's price tag? #Superstorm #Sandy packed a bigger economic punch than most people thought: http://t.co/LNVcbX4p #climate,16023201,2012-11-30T09:41:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 111, 'end': 131, 'url': 'http://t.co/LNVcbX4p', 'expanded_url': 'http://apne.ws/QQHvgf', 'display_url': 'apne.ws/QQHvgf'}], 'annotations': [{'start': 36, 'end': 45, 'probability': 0.5585, 'type': 'Other', 'normalized_text': 'Superstorm'}, {'start': 48, 'end': 52, 'probability': 0.5727, 'type': 'Other', 'normalized_text': 'Sandy'}], 'hashtags': [{'start': 35, 'end': 46, 'tag': 'Superstorm'}, {'start': 47, 'end': 53, 'tag': 'Sandy'}, {'start': 132, 'end': 140, 'tag': 'climate'}]}",False,['274447940507025408'],Echofon,en,,274447940507025408,,,1
274447834567278594,Japan donates $5M to US for tsunami debris cleanup http://t.co/IUQDTcxj,725318318,2012-11-30T09:40:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 51, 'end': 71, 'url': 'http://t.co/IUQDTcxj', 'expanded_url': 'http://adf.ly/FRgkB', 'display_url': 'adf.ly/FRgkB'}], 'annotations': [{'start': 0, 'end': 4, 'probability': 0.9918, 'type': 'Place', 'normalized_text': 'Japan'}, {'start': 21, 'end': 22, 'probability': 0.943, 'type': 'Place', 'normalized_text': 'US'}, {'start': 28, 'end': 41, 'probability': 0.6139, 'type': 'Other', 'normalized_text': 'tsunami debris'}]}",False,['274447834567278594'],dlvr.it,en,,274447834567278594,,,1
274447830536577024,* The Watchers - Tropical Storm Bopha upgraded to typhoon  http://t.co/Pmotmsdq via TheWatchers *,70861294,2012-11-30T09:40:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 59, 'end': 79, 'url': 'http://t.co/Pmotmsdq', 'expanded_url': 'http://thewatchers.adorraeli.com/2012/11/30/typhoon-bopha/', 'display_url': 'thewatchers.adorraeli.com/2012/11/30/typ…'}], 'annotations': [{'start': 2, 'end': 13, 'probability': 0.5986, 'type': 'Organization', 'normalized_text': 'The Watchers'}, {'start': 17, 'end': 36, 'probability': 0.6139, 'type': 'Other', 'normalized_text': 'Tropical Storm Bopha'}, {'start': 84, 'end': 94, 'probability': 0.7047, 'type': 'Other', 'normalized_text': 'TheWatchers'}]}",False,['274447830536577024'],Twitter for Websites,en,,274447830536577024,,,1
274447808164139010,RT @wishuponahero: PLEASE RT! HOMELESS #Sandy Family DESPERATELY NEEDS HEROES! http://t.co/sFOqfGZ2  @wishuponahero STILL MATCHING ALL D ...,52617511,2012-11-30T09:40:31.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 79, 'end': 99, 'url': 'http://t.co/sFOqfGZ2', 'expanded_url': 'http://bit.ly/U0X9A4', 'display_url': 'bit.ly/U0X9A4'}], 'annotations': [{'start': 40, 'end': 44, 'probability': 0.4204, 'type': 'Other', 'normalized_text': 'Sandy'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'wishuponahero', 'id': '2169705782'}, {'start': 101, 'end': 115, 'username': 'wishuponahero', 'id': '2169705782'}], 'hashtags': [{'start': 39, 'end': 45, 'tag': 'Sandy'}]}",False,['274447808164139010'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '274398506540732416'}]",274447808164139010,,,1
274447803944677377,Kokomba Market Fire: 14-Year-Old Found Dead Under Debris: The Ghana National Fire Service has found the body of ... http://t.co/FzzVJi7p,51816066,2012-11-30T09:40:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 116, 'end': 136, 'url': 'http://t.co/FzzVJi7p', 'expanded_url': 'http://bit.ly/11o5KTU', 'display_url': 'bit.ly/11o5KTU'}], 'annotations': [{'start': 0, 'end': 13, 'probability': 0.5119, 'type': 'Other', 'normalized_text': 'Kokomba Market'}, {'start': 62, 'end': 75, 'probability': 0.3666, 'type': 'Other', 'normalized_text': 'Ghana National'}, {'start': 82, 'end': 88, 'probability': 0.3582, 'type': 'Other', 'normalized_text': 'Service'}]}",False,['274447803944677377'],twitterfeed,en,,274447803944677377,,,1
274447723854430209,"We got your back, Bruce: Smaller bands doing their part to help Hurricane Sandy victims http://t.co/epls50kJ",84500347,2012-11-30T09:40:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 88, 'end': 108, 'url': 'http://t.co/epls50kJ', 'expanded_url': 'http://goo.gl/EKzuD', 'display_url': 'goo.gl/EKzuD'}], 'annotations': [{'start': 18, 'end': 22, 'probability': 0.7234, 'type': 'Person', 'normalized_text': 'Bruce'}, {'start': 64, 'end': 78, 'probability': 0.4531, 'type': 'Other', 'normalized_text': 'Hurricane Sandy'}]}",False,['274447723854430209'],SharedBy,en,,274447723854430209,,,1
274447713578401792,"I made a video about #sandy and the aftermath. You should watch.

http://t.co/HVWkhksd",62655568,2012-11-30T09:40:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'urls': [{'start': 66, 'end': 86, 'url': 'http://t.co/HVWkhksd', 'expanded_url': 'http://www.youtube.com/watch?v=jrAEuWkJBb4&feature=youtu.be', 'display_url': 'youtube.com/watch?v=jrAEuW…'}], 'annotations': [{'start': 22, 'end': 26, 'probability': 0.4467, 'type': 'Person', 'normalized_text': 'sandy'}], 'hashtags': [{'start': 21, 'end': 27, 'tag': 'sandy'}]}",False,['274447713578401792'],Tweetbot for iOS,en,,274447713578401792,,,1
274447700760621056,Np ; Hurricane Venus - BoA,236721939,2012-11-30T09:40:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 5, 'end': 19, 'probability': 0.7049, 'type': 'Other', 'normalized_text': 'Hurricane Venus'}, {'start': 23, 'end': 25, 'probability': 0.2921, 'type': 'Person', 'normalized_text': 'BoA'}]}",False,['274447700760621056'],Twitter Web Client,en,,274447700760621056,,,1
274447539841925120,rbenv + ruby2.0.0 + rubygems 2.0.0 で gem cleanup できなくてふいた,3408881,2012-11-30T09:39:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['274447539841925120'],atig.rb,ja,,274447539841925120,,,1
274447537333731328,RT @_juicylipz_: Ready to give her this hurricane tongue. Twisting and twirling all around her clit,149884975,2012-11-30T09:39:26.000Z,"{'retweet_count': 98, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 15, 'username': '_juicylipz_', 'id': '1121203861308497920'}]}",False,['274447537333731328'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '229455169010663424'}]",274447537333731328,,,1
274447475207712768,@LenaLove10 yeah but right now its a nasty storm  like a hurricane,30251822,2012-11-30T09:39:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 0, 'end': 11, 'username': 'LenaLove10', 'id': '1395964166'}]}",False,['274447475207712768'],Twitter Web Client,en,"[{'type': 'replied_to', 'id': '274441331798061057'}]",274441331798061057,408969210.0,,1
274447444199211009,Japan donates $5M to US for tsunami debris cleanup http://t.co/5AhzwlZQ,787546010,2012-11-30T09:39:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 51, 'end': 71, 'url': 'http://t.co/5AhzwlZQ', 'expanded_url': 'http://dlvr.it/2YmRwg', 'display_url': 'dlvr.it/2YmRwg'}], 'annotations': [{'start': 0, 'end': 4, 'probability': 0.9918, 'type': 'Place', 'normalized_text': 'Japan'}, {'start': 21, 'end': 22, 'probability': 0.943, 'type': 'Place', 'normalized_text': 'US'}, {'start': 28, 'end': 41, 'probability': 0.6139, 'type': 'Other', 'normalized_text': 'tsunami debris'}]}",False,['274447444199211009'],dlvr.it,en,,274447444199211009,,,1
274447358576697344,S.I. Sandy Victims Frustrated After Being Turned Away From Storm Recovery Meeting http://t.co/0XYMK56o,224199472,2012-11-30T09:38:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 82, 'end': 102, 'url': 'http://t.co/0XYMK56o', 'expanded_url': 'http://tf.to/aBzVS', 'display_url': 'tf.to/aBzVS'}], 'annotations': [{'start': 1, 'end': 9, 'probability': 0.4673, 'type': 'Person', 'normalized_text': '.I. Sandy'}]}",False,['274447358576697344'],New York City News Tweet Feeder,en,,274447358576697344,,,1
274447333486387200,RT @GreenCollarGuy: Congress About to Get Hit in the Head With the Price of Climate Change http://t.co/IT5ro3la Northeast states request ...,65965412,2012-11-30T09:38:37.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 91, 'end': 111, 'url': 'http://t.co/IT5ro3la', 'expanded_url': 'http://zite.to/Tur2ug', 'display_url': 'zite.to/Tur2ug'}], 'annotations': [{'start': 112, 'end': 120, 'probability': 0.6745, 'type': 'Place', 'normalized_text': 'Northeast'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'GreenCollarGuy', 'id': '14920914'}]}",False,['274447333486387200'],Twitter Web Client,en,"[{'type': 'retweeted', 'id': '274341543211573248'}]",274447333486387200,,,1
274447307112599552,Even a garbage can gets a steak once in a while.,190093046,2012-11-30T09:38:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['274447307112599552'],Twitter for Android,en,,274447307112599552,,,1
274447294877822976,Hi @4mumster4 our sincere apologies. We have passed this information on and someone will soon be in contact. Regards Sandy,70702878,2012-11-30T09:38:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 117, 'end': 121, 'probability': 0.6489, 'type': 'Other', 'normalized_text': 'Sandy'}]}",False,['274447294877822976'],TweetDeck,en,,274447294877822976,,,1
274447195980304384,Disabled NYC attorney battles back from Hurricane Sandy losses: When the evacuation order came for Coney Island as... http://t.co/reXp4OZO,53932318,2012-11-30T09:38:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 118, 'end': 138, 'url': 'http://t.co/reXp4OZO', 'expanded_url': 'http://dlvr.it/2YmRGC', 'display_url': 'dlvr.it/2YmRGC'}], 'annotations': [{'start': 9, 'end': 11, 'probability': 0.9289, 'type': 'Place', 'normalized_text': 'NYC'}, {'start': 40, 'end': 54, 'probability': 0.528, 'type': 'Other', 'normalized_text': 'Hurricane Sandy'}, {'start': 99, 'end': 110, 'probability': 0.9643, 'type': 'Place', 'normalized_text': 'Coney Island'}]}",False,['274447195980304384'],dlvr.it,en,,274447195980304384,,,1
274447186769616896,"[Weather Trackers] Video-- Tropical Storm Bopha as of 5pm 30th Nov. 2012 Tropical Storm ""Bopha"" Paths and Directions... http://t.co/M7e9eEXE",886167799,2012-11-30T09:38:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 120, 'end': 140, 'url': 'http://t.co/M7e9eEXE', 'expanded_url': 'http://bit.ly/X7kLub', 'display_url': 'bit.ly/X7kLub'}], 'annotations': [{'start': 27, 'end': 46, 'probability': 0.4602, 'type': 'Other', 'normalized_text': 'Tropical Storm Bopha'}, {'start': 73, 'end': 86, 'probability': 0.4387, 'type': 'Other', 'normalized_text': 'Tropical Storm'}, {'start': 89, 'end': 93, 'probability': 0.4711, 'type': 'Other', 'normalized_text': 'Bopha'}]}",False,['274447186769616896'],IFTTT,en,,274447186769616896,,,1
274447110731096064,Thanks to Sandy for this... http://t.co/cDmQK09x,557727863,2012-11-30T09:37:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 28, 'end': 48, 'url': 'http://t.co/cDmQK09x', 'expanded_url': 'http://fb.me/sqOypgfW', 'display_url': 'fb.me/sqOypgfW'}], 'annotations': [{'start': 10, 'end': 14, 'probability': 0.6958, 'type': 'Other', 'normalized_text': 'Sandy'}]}",False,['274447110731096064'],Facebook,en,,274447110731096064,,,1
274446921983197185,RT @natgeoafrica: Climate change will make extreme weather events like Sandy the norm and not the exception according to @WWFSouthAfrica ...,46701875,2012-11-30T09:36:59.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 71, 'end': 75, 'probability': 0.4265, 'type': 'Person', 'normalized_text': 'Sandy'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'natgeoafrica', 'id': '240987232'}, {'start': 121, 'end': 136, 'username': 'WWFSouthAfrica', 'id': '40202218'}]}",False,['274446921983197185'],TweetCaster for Android,en,"[{'type': 'retweeted', 'id': '274150864023851008'}]",274446921983197185,,,1
274446896901259264,RT @rociobaztan: Gift Card Relief for Victims of Hurricane Sandy  http://t.co/VsAYhENh vía @GiftCardRelief,115371487,2012-11-30T09:36:53.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 66, 'end': 86, 'url': 'http://t.co/VsAYhENh', 'expanded_url': 'http://www.giftcardrelief.org/#.ULaLkD953EE.twitter', 'display_url': 'giftcardrelief.org/#.ULaLkD953EE.…'}], 'annotations': [{'start': 49, 'end': 63, 'probability': 0.4339, 'type': 'Other', 'normalized_text': 'Hurricane Sandy'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'rociobaztan', 'id': '19525503'}, {'start': 91, 'end': 106, 'username': 'GiftCardRelief', 'id': '930565002'}]}",False,['274446896901259264'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '273912074839674880'}]",274446896901259264,,,1
274446843193200641,Japan donates $5M to US for tsunami debris cleanup:  http://t.co/5GQ6CnGt,606341743,2012-11-30T09:36:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 53, 'end': 73, 'url': 'http://t.co/5GQ6CnGt', 'expanded_url': 'http://fxn.ws/X7cdmV', 'display_url': 'fxn.ws/X7cdmV'}], 'annotations': [{'start': 0, 'end': 4, 'probability': 0.992, 'type': 'Place', 'normalized_text': 'Japan'}, {'start': 21, 'end': 22, 'probability': 0.9446, 'type': 'Place', 'normalized_text': 'US'}, {'start': 28, 'end': 41, 'probability': 0.6161, 'type': 'Other', 'normalized_text': 'tsunami debris'}]}",False,['274446843193200641'],twitterfeed,en,,274446843193200641,,,1
274446841804910592,NY governor demands quicker Sandy response from insurers #insurance http://t.co/lafvRfra,19643403,2012-11-30T09:36:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 68, 'end': 88, 'url': 'http://t.co/lafvRfra', 'expanded_url': 'http://dld.bz/bSBC4', 'display_url': 'dld.bz/bSBC4'}], 'annotations': [{'start': 0, 'end': 1, 'probability': 0.839, 'type': 'Place', 'normalized_text': 'NY'}, {'start': 28, 'end': 32, 'probability': 0.385, 'type': 'Other', 'normalized_text': 'Sandy'}], 'hashtags': [{'start': 57, 'end': 67, 'tag': 'insurance'}]}",False,['274446841804910592'],SocialOomph,en,,274446841804910592,,,1
274446810574118913,Santa delivers money to Sandy area http://t.co/th3j2loL,225751615,2012-11-30T09:36:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 35, 'end': 55, 'url': 'http://t.co/th3j2loL', 'expanded_url': 'http://tf.to/aBzUJ', 'display_url': 'tf.to/aBzUJ'}], 'annotations': [{'start': 0, 'end': 4, 'probability': 0.5805, 'type': 'Person', 'normalized_text': 'Santa'}, {'start': 24, 'end': 28, 'probability': 0.7373, 'type': 'Place', 'normalized_text': 'Sandy'}]}",False,['274446810574118913'],Tweet Feeder Phoenix News,en,,274446810574118913,,,1
274446662691348480,"@Gagsy92 agreed, massively overhyped. Garbage.",139022206,2012-11-30T09:35:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['274446662691348480'],Twitter for iPhone,en,"[{'type': 'replied_to', 'id': '274387236777259008'}]",274387236777259008,70568057.0,,1
274446633889058816,"7pm-2am. Fund raisers 4 Cuban Hurricane rebuild. Live bands, dancing, food, etc. $15. Steelworkers Hall, 25 Cecil St. http://t.co/lbLqnw03",170086541,2012-11-30T09:35:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 118, 'end': 138, 'url': 'http://t.co/lbLqnw03', 'expanded_url': 'http://bit.ly/Tvro62', 'display_url': 'bit.ly/Tvro62'}], 'annotations': [{'start': 24, 'end': 38, 'probability': 0.7425, 'type': 'Other', 'normalized_text': 'Cuban Hurricane'}, {'start': 86, 'end': 102, 'probability': 0.6839, 'type': 'Other', 'normalized_text': 'Steelworkers Hall'}, {'start': 108, 'end': 115, 'probability': 0.6079, 'type': 'Place', 'normalized_text': 'Cecil St'}]}",False,['274446633889058816'],Twitter Web Client,en,,274446633889058816,,,1
274446613060145152,"Miracles in Ortley Beach restore Sandy victims' faith, hope for the ... - Miracles in Ortley Beach restore... http://t.co/0tjiz4PY",850393184,2012-11-30T09:35:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 110, 'end': 130, 'url': 'http://t.co/0tjiz4PY', 'expanded_url': 'http://tmblr.co/Z8hHgvYLkiKf', 'display_url': 'tmblr.co/Z8hHgvYLkiKf'}], 'annotations': [{'start': 12, 'end': 23, 'probability': 0.9534, 'type': 'Place', 'normalized_text': 'Ortley Beach'}, {'start': 86, 'end': 97, 'probability': 0.9128, 'type': 'Place', 'normalized_text': 'Ortley Beach'}]}",False,['274446613060145152'],Tumblr,en,,274446613060145152,,,1
274446574854238208,#AdityaRamadana Japan donates $5M to US for tsunami debris cleanup http://t.co/V046v2pu,544818165,2012-11-30T09:35:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 67, 'end': 87, 'url': 'http://t.co/V046v2pu', 'expanded_url': 'http://dlvr.it/2YmPSc', 'display_url': 'dlvr.it/2YmPSc'}], 'annotations': [{'start': 1, 'end': 14, 'probability': 0.725, 'type': 'Person', 'normalized_text': 'AdityaRamadana'}, {'start': 16, 'end': 20, 'probability': 0.9689, 'type': 'Place', 'normalized_text': 'Japan'}, {'start': 37, 'end': 38, 'probability': 0.9416, 'type': 'Place', 'normalized_text': 'US'}, {'start': 44, 'end': 50, 'probability': 0.487, 'type': 'Other', 'normalized_text': 'tsunami'}], 'hashtags': [{'start': 0, 'end': 15, 'tag': 'AdityaRamadana'}]}",False,['274446574854238208'],dlvr.it,en,,274446574854238208,,,1
